PID	WORKSPACE	Import_Index	PARENT	CMODEL	SEQUENCE	OBJ	TRANSCRPT	THUMBNAIL	Title	Alternative_Titles	Personal_Names~Roles	Corporate_Names~Roles	Abstract	Index_Date	Date_Issued	Date_Captured	Other_Date~Display_Label	Publisher	Place_Of_Publication	Public_Notes~Types	Notes~Display_Label	Dates_as_Notes~Display_Label	Citations	Table_of_Contents	LCSH_Subjects	Subjects_Names~Types	Subjects_Geographic	Subjects_Temporal	Keywords	Coordinate	Related_Items~Types	Type_of_Resource~AuthorityURI	Genre~AuthorityURI	Extent	Form~AuthorityURI	MIME_Type	Digital_Origin	Classifications~Authorities	Language_Names~Codes	Local_Identifier	Handle	Physical_Location	Shelf_Locator	Access_Condition	Import_Source	Primary_Sort	Hidden_Creator	Pull_Quotes	Private_Notes~Types
grinnell:17119	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17119_MODS.log	18	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17119			Trinucleus		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																Cincinnati, IN	ordovician, Trenton Stage				still image	photograph	1						P 340	http://hdl.handle.net/11084/17119			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
grinnell:17120	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17120_MODS.log	19	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17120			Inoceramus sheels in rock		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																Colorado	Cretaceous,				still image	photograph	1						P 627	http://hdl.handle.net/11084/17120			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
grinnell:17130	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17130_MODS.log	20	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17130			Receptaculites		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																Iowa	Huldenling formation				still image	photograph	1						P 463	http://hdl.handle.net/11084/17130			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
grinnell:17132	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17132_MODS.log	21	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17132			orthoceras multicarneratum		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																Cincinnati, Ohio	Ordovician, cincinnati stage				still image	photograph	1						P 379?	http://hdl.handle.net/11084/17132			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
grinnell:17134	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17134_MODS.log	22	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17134			Clado pora riosa Rom.		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																Coral forms formation Drift Pecria Lee(?)					still image	photograph	1						P 473	http://hdl.handle.net/11084/17134			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
grinnell:17137	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17137_MODS.log	23	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17137			Axis of colony of Archimedes		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																St. Louis	Kaskaskia formation				still image	photograph							P 575	http://hdl.handle.net/11084/17137			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
grinnell:17156	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17156_MODS.log	24	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17156			Heliophyllum halli, EtH		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																East Bethany, N.Y.	Hamilton formation				still image	photograph							P 487	http://hdl.handle.net/11084/17156			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
grinnell:17157	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17157_MODS.log	25	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17157			Trinucleus concentricus Eaton		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																Cincinnati, O	Ordovician-Trenton Series, Trenten Stage				still image	photograph							P 340	http://hdl.handle.net/11084/17157			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
grinnell:17166	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17166_MODS.log	26	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17166			Shark spine and scale		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																Montour, Iowa, Steven's Quarry	Kinderhook formation				still image	photograph							P 572	http://hdl.handle.net/11084/17166			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
grinnell:17178	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17178_MODS.log	27	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17178			Carcharodon megalodon		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																S.C. From Prof. C.U. Shephard	Eocene, Phosphate beds				still image	photograph	2						P 635	http://hdl.handle.net/11084/17178			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
grinnell:17186	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17186_MODS.log	28	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17186			Favosites niagarensis		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																Clayton Co. Iowa	Niagara formation				still image	photograph							P 431	http://hdl.handle.net/11084/17186			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
grinnell:17215	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/geology/grinnell_17215_MODS.log	29	grinnell:geology			https://digital.grinnell.edu/islandora/object/grinnell:17215			Strombulus pugilis		Park, Jongbeom ~ contributor | Graham, Andrew ~ faculty sponsor																Shell Creek, Flo	Pliocene				still image	photograph							P 548	http://hdl.handle.net/11084/17215			I permit others to copy, distribute, display and perform the work for non-commercial purposes.		99			
