PID	WORKSPACE	Import_Index	PARENT	CMODEL	SEQUENCE	OBJ	TRANSCRPT	THUMBNAIL	Title	Alternative_Titles	Personal_Names~Roles	Corporate_Names~Roles	Abstract	Index_Date	Date_Issued	Date_Captured	Other_Date~Display_Label	Publisher	Place_Of_Publication	Public_Notes~Types	Notes~Display_Label	Dates_as_Notes~Display_Label	Citations	Table_of_Contents	LCSH_Subjects	Subjects_Names~Types	Subjects_Geographic	Subjects_Temporal	Keywords	Coordinate	Related_Items~Types	Type_of_Resource~AuthorityURI	Genre~AuthorityURI	Extent	Form~AuthorityURI	MIME_Type	Digital_Origin	Classifications~Authorities	Language_Names~Codes	Local_Identifier	Handle	Physical_Location	Shelf_Locator	Access_Condition	Import_Source	Primary_Sort	Hidden_Creator	Pull_Quotes	Private_Notes~Types
faulconer:art	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/soviet-graphic-art/faulconer_art_183_MODS.log	21	grinnell:soviet-graphic-art	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/faulconer:art			Novo-Lipetskii metallurgicheskii zavod. Domna No 5	Novo-Lipetsk Metal Works. Blast-furnace No. 5	Zhukov, V. V. ~ creator			1975						On Loan from Brenda Horrigan and Eric Johnson ~ credits | Moscow, 1995 Johnson-Horrigan ~ provenance									Russian			still image			Etching					1995.117	http://hdl.handle.net/11084/faulconer-art:183			Copyright to this work is held by the artist(s). Contact the Faulconer Gallery for use and reproduction rights.		99			
faulconer:art	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/soviet-graphic-art/faulconer_art_186_MODS.log	22	grinnell:soviet-graphic-art	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/faulconer:art			Bol'shoi pereval	The Great Mountain-crossing	Bruni, I. L. ~ creator			1972						On Loan from Brenda Horrigan and Eric Johnson ~ credits | Moscow, 1995 Johnson-Horrigan ~ provenance									Russian			still image								1995.121	http://hdl.handle.net/11084/faulconer-art:186			Copyright to this work is held by the artist(s). Contact the Faulconer Gallery for use and reproduction rights.		99			
faulconer:art	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/soviet-graphic-art/faulconer_art_187_MODS.log	23	grinnell:soviet-graphic-art	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/faulconer:art			1995.122		Unknown artist ~ creator							Grinnell College		On Loan from Brenda Horrigan and Eric Johnson ~ credits | Moscow, 1995 Johnson-Horrigan ~ provenance									Russian		Digital Grinnell ~ host	still image			Linocut				English ~ eng	1995.122	http://hdl.handle.net/11084/faulconer-art:187			Copyright to this work is held by the artist(s). Contact the Faulconer Gallery for use and reproduction rights.		99			
faulconer:art	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/soviet-graphic-art/faulconer_art_188_MODS.log	24	grinnell:soviet-graphic-art	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/faulconer:art			Budennovtsy	Budyonnovtsy	Prokof'ev, V. A. ~ creator | Prokofiev, V. A. ~ creator			1975						On Loan from Brenda Horrigan and Eric Johnson ~ credits | Moscow, 1995 Johnson-Horrigan ~ provenance									Russian			still image								1995.123	http://hdl.handle.net/11084/faulconer-art:188			Copyright to this work is held by the artist(s). Contact the Faulconer Gallery for use and reproduction rights.		99			
faulconer:art	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/soviet-graphic-art/faulconer_art_191_MODS.log	25	grinnell:soviet-graphic-art	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/faulconer:art			1945 god. Pobeda!	1945. Victory!	Plakhov, A. P. ~ creator			1975						On Loan from Brenda Horrigan and Eric Johnson ~ credits | Moscow, 1995 Johnson-Horrigan ~ provenance									Russian			still image								1995.126	http://hdl.handle.net/11084/faulconer-art:191			Copyright to this work is held by the artist(s). Contact the Faulconer Gallery for use and reproduction rights.		99			
faulconer:art	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/soviet-graphic-art/faulconer_art_192_MODS.log	26	grinnell:soviet-graphic-art	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/faulconer:art			Vashe imia neizvestno, vash podvig bessmerten	Your name is unknown, your heroic deed is immortal	Shmokhin, V. ~ creator			1975						On Loan from Brenda Horrigan and Eric Johnson ~ credits | Moscow, 1995 Johnson-Horrigan ~ provenance									Russian			still image								1995.127	http://hdl.handle.net/11084/faulconer-art:192			Copyright to this work is held by the artist(s). Contact the Faulconer Gallery for use and reproduction rights.		99			
faulconer:art	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/soviet-graphic-art/faulconer_art_193_MODS.log	27	grinnell:soviet-graphic-art	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/faulconer:art			Gody 20-e. Vosstanovlenie	The 1920s. Restoration.	Svirin, G. I. | Svirin, G. I. ~ creator			1976						On Loan from Brenda Horrigan and Eric Johnson ~ credits | Moscow, 1995 Johnson-Horrigan ~ provenance									Russian			still image								1995.128	http://hdl.handle.net/11084/faulconer-art:193			Copyright to this work is held by the artist(s). Contact the Faulconer Gallery for use and reproduction rights.		99			
faulconer:art	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/soviet-graphic-art/faulconer_art_194_MODS.log	28	grinnell:soviet-graphic-art	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/faulconer:art			Na front	To the front	Makeev, V. I. | Makeev, V. I. ~ creator | Makeyev, V. I. ~ creator | Makeyev, V. I. ~ creator			1971						On Loan from Brenda Horrigan and Eric Johnson ~ credits | Moscow, 1995 Johnson-Horrigan ~ provenance									Russian			still image								1995.129	http://hdl.handle.net/11084/faulconer-art:194			Copyright to this work is held by the artist(s). Contact the Faulconer Gallery for use and reproduction rights.		99			
faulconer:art	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/soviet-graphic-art/faulconer_art_197_MODS.log	29	grinnell:soviet-graphic-art	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/faulconer:art			Bukhta	Bay	Kuz'min, Iu. V. ~ creator | Kuzmin, Y. V. ~ creator			1974						On Loan from Brenda Horrigan and Eric Johnson ~ credits | Moscow, 1995 Johnson-Horrigan ~ provenance									Russian			still image								1995.133	http://hdl.handle.net/11084/faulconer-art:197			Copyright to this work is held by the artist(s). Contact the Faulconer Gallery for use and reproduction rights.		99			
faulconer:art	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/soviet-graphic-art/faulconer_art_199_MODS.log	30	grinnell:soviet-graphic-art	islandora:sp_large_image_cmodel		https://digital.grinnell.edu/islandora/object/faulconer:art			Otdykh	Relaxation	Fedot'eva, L. V. ~ creator | Fedotyeva, L. V. ~ creator			1974						On Loan from Brenda Horrigan and Eric Johnson ~ credits | Moscow, 1995 Johnson-Horrigan ~ provenance									Russian			still image								1995.135	http://hdl.handle.net/11084/faulconer-art:199			Copyright to this work is held by the artist(s). Contact the Faulconer Gallery for use and reproduction rights.		99			
