PID	WORKSPACE	Import_Index	PARENT	CMODEL	SEQUENCE	OBJ	TRANSCRPT	THUMBNAIL	Title	Alternative_Titles	Personal_Names~Roles	Corporate_Names~Roles	Abstract	Index_Date	Date_Issued	Date_Captured	Other_Date~Display_Label	Publisher	Place_Of_Publication	Public_Notes~Types	Notes~Display_Label	Dates_as_Notes~Display_Label	Citations	Table_of_Contents	LCSH_Subjects	Subjects_Names~Types	Subjects_Geographic	Subjects_Temporal	Keywords	Coordinate	Related_Items~Types	Type_of_Resource~AuthorityURI	Genre~AuthorityURI	Extent	Form~AuthorityURI	MIME_Type	Digital_Origin	Classifications~Authorities	Language_Names~Codes	Local_Identifier	Handle	Physical_Location	Shelf_Locator	Access_Condition	Import_Source	Primary_Sort	Hidden_Creator	Pull_Quotes	Private_Notes~Types
grinnell:10419	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-buildings/grinnell_10419_MODS.log	11	grinnell:college-buildings	islandora:sp_basic_image		https://digital.grinnell.edu/islandora/object/grinnell:10419			Grinnell College Bulletin: The Men's Dormitories	Men's Dormitories		Grinnell College ~ author	Pamphlet detailing the men's dormitories for new students	1917	March 15, 1917		1917-03-15	Grinnell College							Men's Dormitory Quadrangle (Grinnell, Iowa) | Grinnell College | Dormitories		Grinnell (Iowa)	1917			Digital Grinnell ~ host | College Life ~ host | Residence Halls ~ host | Grinnell College Building History ~ host	Article		11 pages	pamphlet	image/jpeg	reformated digital		English ~ eng	grinnell:10419	http://hdl.handle.net/11084/10419			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10512	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-buildings/grinnell_10512_MODS.log	12	grinnell:college-buildings	islandora:sp_basic_image		https://digital.grinnell.edu/islandora/object/grinnell:10512			White House	Nollen House		Grinnell College. ~ Supporting host	A brief narrative of Nollen House as a student center	1939			1939-1943 ~ Date Issued								Dormitories | Grinnell College | Nollen House (Grinnell, Iowa)		Grinnell (Iowa)	1939 | 1943			Digital Grinnell ~ host | College Life ~ host	Book Chapter		6 sheets	copied from book	image/jpeg	reformated digital		English ~ eng	grinnell:10512	http://hdl.handle.net/11084/10512			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10513	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-buildings/grinnell_10513_MODS.log	13	grinnell:college-buildings	islandora:sp_basic_image		https://digital.grinnell.edu/islandora/object/grinnell:10513			White House	Nollen House		Grinnell College. ~ Supporting host	A brief narrative of Nollen House as a student center	1939			1939-1943 ~ Date Issued								Dormitories | Grinnell College | Nollen House (Grinnell, Iowa)		Grinnell (Iowa)	1939 | 1943			Digital Grinnell ~ host | College Life ~ host	Book Chapter		6 sheets	copied from book	image/jpeg	reformated digital		English ~ eng	grinnell:10513	http://hdl.handle.net/11084/10513			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10514	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-buildings/grinnell_10514_MODS.log	14	grinnell:college-buildings	islandora:sp_basic_image		https://digital.grinnell.edu/islandora/object/grinnell:10514			White House	Nollen House		Grinnell College. ~ Supporting host	A brief narrative of Nollen House as a student center	1939			1939-1943 ~ Date Issued								Dormitories | Grinnell College | Nollen House (Grinnell, Iowa)		Grinnell (Iowa)	1939 | 1943			Digital Grinnell ~ host | College Life ~ host	Book Chapter		6 sheets	copied from book	image/jpeg	reformated digital		English ~ eng	grinnell:10514	http://hdl.handle.net/11084/10514			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10515	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-buildings/grinnell_10515_MODS.log	15	grinnell:college-buildings	islandora:sp_basic_image		https://digital.grinnell.edu/islandora/object/grinnell:10515			White House	Nollen House		Grinnell College. ~ Supporting host	A brief narrative of Nollen House as a student center	1939			1939-1943 ~ Date Issued								Dormitories | Grinnell College | Nollen House (Grinnell, Iowa)		Grinnell (Iowa)	1939 | 1943			Digital Grinnell ~ host | College Life ~ host	Book Chapter		6 sheets	copied from book	image/jpeg	reformated digital		English ~ eng	grinnell:10515	http://hdl.handle.net/11084/10515			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10516	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-buildings/grinnell_10516_MODS.log	16	grinnell:college-buildings	islandora:sp_basic_image		https://digital.grinnell.edu/islandora/object/grinnell:10516			White House	Nollen House		Grinnell College. ~ Supporting host	A brief narrative of Nollen House as a student center	1939			1939-1943 ~ Date Issued								Dormitories | Grinnell College | Nollen House (Grinnell, Iowa)		Grinnell (Iowa)	1939 | 1943			Digital Grinnell ~ host | College Life ~ host	Book Chapter		6 sheets	copied from book	image/jpeg	reformated digital		English ~ eng	grinnell:10516	http://hdl.handle.net/11084/10516			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10517	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-buildings/grinnell_10517_MODS.log	17	grinnell:college-buildings	islandora:sp_basic_image		https://digital.grinnell.edu/islandora/object/grinnell:10517			White House	Nollen House		Grinnell College. ~ Supporting host	A brief narrative of Nollen House as a student center	1939			1939-1943 ~ Date Issued								Dormitories | Grinnell College | Nollen House (Grinnell, Iowa)		Grinnell (Iowa)	1939 | 1943			Digital Grinnell ~ host | College Life ~ host	Book Chapter		6 sheets	copied from book	image/jpeg	reformated digital		English ~ eng	grinnell:10517	http://hdl.handle.net/11084/10517			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10732	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-buildings/grinnell_10732_MODS.log	18	grinnell:college-buildings	islandora:sp_basic_image		https://digital.grinnell.edu/islandora/object/grinnell:10732			Clark Hall Dedication Speech		John Hanson Thomas | Main | Main, John Hanson Thomas, 1859-1931 ~ author	Grinnell College. President ~ Supporting host	Consecration and dedication speech for Clark Hall by J.H.T. Main on June 15, 1920	1920	June 15, 1920		1920-06-15	Grinnell College							Grinnell College | Clark Hall (Grinnell, Iowa) | Dormitories		Grinnell (Iowa)				College Life ~ host | Residence Halls ~ host | Digital Grinnell ~ host	Presentation		1 sheet	Paper	image/jpeg	reformated digital		English ~ eng	grinnell:10732	http://hdl.handle.net/11084/10732			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10733	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-buildings/grinnell_10733_MODS.log	19	grinnell:college-buildings	islandora:sp_basic_image		https://digital.grinnell.edu/islandora/object/grinnell:10733			Clark Hall Dedication Speech		John Hanson Thomas | Main | Main, John Hanson Thomas, 1859-1931 ~ author	Grinnell College. President ~ Supporting host	Consecration and dedication speech for Clark Hall by J.H.T. Main on June 15, 1920	1920	June 15, 1920		1920-06-15	Grinnell College							Grinnell College | Clark Hall (Grinnell, Iowa) | Dormitories		Grinnell (Iowa)				College Life ~ host | Residence Halls ~ host | Digital Grinnell ~ host	Presentation		1 sheet	Paper	image/jpeg	reformated digital		English ~ eng	grinnell:10733	http://hdl.handle.net/11084/10733			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10734	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-buildings/grinnell_10734_MODS.log	20	grinnell:college-buildings	islandora:sp_basic_image		https://digital.grinnell.edu/islandora/object/grinnell:10734			Clark Hall Dedication Speech		John Hanson Thomas | Main | Main, John Hanson Thomas, 1859-1931 ~ author	Grinnell College. President ~ Supporting host	Consecration and dedication speech for Clark Hall by J.H.T. Main on June 15, 1920	1920	June 15, 1920		1920-06-15	Grinnell College							Grinnell College | Clark Hall (Grinnell, Iowa) | Dormitories		Grinnell (Iowa)				College Life ~ host | Residence Halls ~ host | Digital Grinnell ~ host	Presentation		1 sheet	Paper	image/jpeg	reformated digital		English ~ eng	grinnell:10734	http://hdl.handle.net/11084/10734			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
grinnell:10735	/Volumes/LIBRARY/ALLSTAFF/DG-Metadata-Review-2020-r1/college-buildings/grinnell_10735_MODS.log	21	grinnell:college-buildings	islandora:sp_basic_image		https://digital.grinnell.edu/islandora/object/grinnell:10735			Nollen House Reconstruction	Nollen House 2001 balcony renovation			A series of photographs taken during Nollen House's 2001 balcony reconstruction	2001																	Digital Grinnell ~ host | College Life ~ host	Photograph			Photograph	image/jpeg	reformated digital		English ~ eng	grinnell:10735	http://hdl.handle.net/11084/10735			Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).		99			
